id,clinic_name,clinic_address_1
16349,"Fleming, Silva and Simmons Clinic","No.35/B, 18, Nehru 1st Street, Bypass Road, Walajah, Ranipet, Tamil Nadu - 632436. Ph: 04172-5057000"
16350,Stone Inc Clinic,"No.428/A, 39, Vivekananda School Road, Thiruvalluvar Salai, Chidambaram, Cuddalore, Tamil Nadu - 607183. Ph: 04142-2650405"
16351,Johnson-Moore Clinic,"No.476, 3, Shiva Old Street, Omalur Road, Fairlands, Salem, Tamil Nadu - 636009. Ph: 0427-4304414"
16352,Pena Inc Clinic,"No.385/1, 28, Indira New Street, Kamaraj Salai, Usilampatti, Madurai, Tamil Nadu - 625020. Ph: 0452-6580385"
16353,Murphy-Rodgers Clinic,"No.630/1, 20, Periyar 3rd Street, Nehru Street, Coimbatore, Coimbatore, Tamil Nadu - 641002. Ph: 0422-7086738"
16354,Thompson Group Clinic,"No.579, 30, Rajaji North Street, Gandhi Street, Tindivanam, Villupuram, Tamil Nadu - 605286. Ph: 04146-3210113"
16355,Fowler LLC Clinic,"No.409/1, 35, APJ Kalam Old Street, Mannargudi Road, Papanasam, Tiruvarur, Tamil Nadu - 610654. Ph: 04366-3079852"
16356,"Andrews, Reyes and Williams Clinic","No.627, 46, Perumal Market Street, Avinashi Road, Mettupalayam, Coimbatore, Tamil Nadu - 641043. Ph: 0422-7849499"
16357,Miranda-Howell Clinic,"No.120, 18, MGR Bazaar Street, South Veli Street, Paravai, Madurai, Tamil Nadu - 625018. Ph: 0452-2670485"
16358,Meadows-Dunlap Clinic,"No.677/A, 50, Anna Market Street, Cherry Road, Salem, Salem, Tamil Nadu - 636015. Ph: 0427-3034103"
16359,Nunez Inc Clinic,"No.417, 6, Patel Cross Street, Bypass Road, Dharmapuri, Dharmapuri, Tamil Nadu - 636749. Ph: 04342-9104687"
16360,"Stevens, Castaneda and Williams Clinic","No.660/2, 1, Kamaraj Periyar Street, Ayyasamy Road, Orathanadu, Thanjavur, Tamil Nadu - 613007. Ph: 04362-4115279"
16361,"Contreras, Hunter and Graves Clinic","No.981, 39, Murugan Tank Street, NGO Colony, Ambasamudram, Tirunelveli, Tamil Nadu - 627004. Ph: 0462-4482031"
16362,Taylor-Glass Clinic,"No.734, 41, Nehru Periyar Street, Kalavasal, Usilampatti, Madurai, Tamil Nadu - 625021. Ph: 0452-4638861"
16363,"Bass, Soto and Coleman Clinic","No.205/2, 39, Subash 1st Street, Courtallam Road, Tenkasi, Tenkasi, Tamil Nadu - 627847. Ph: 04633-3293722"
16364,Montgomery-Hammond Clinic,"No.780/A, 24, Subash Old Street, Nethaji Road, Dharapuram, Erode, Tamil Nadu - 638005. Ph: 0424-4241845"
16365,"Kim, Berger and Serrano Clinic","No.50, 48, Patel Tank Street, Mount Road, Royapettah, Chennai, Tamil Nadu - 600062. Ph: 044-5270344"
16366,"Moon, Hopkins and Perkins Clinic","No.160, 49, Anna 1st Street, Bypass Road, Pondicherry Border, Chengalpet, Tamil Nadu - 603127. Ph: 044-9487173"
16367,"Clark, Barr and Estrada Clinic","No.664/A, 42, Rajiv Market Street, Gandhi Nagar, Ariyalur, Ariyalur, Tamil Nadu - 621716. Ph: 04329-2297906"
16368,Jackson-Martin Clinic,"No.466/1, 5, Murugan Market Street, Market Street, Nemili, Ranipet, Tamil Nadu - 632493. Ph: 04172-9924804"
16369,"Patel, Love and Torres Clinic","No.739, 24, Murugan Nehru Street, Chinthamani Road, Thillai Nagar, Tiruchirappalli, Tamil Nadu - 620008. Ph: 0431-4318479"
16370,"Harrison, Lewis and Lozano Clinic","No.659/B, 11, Periyar West Street, South Veli Street, Madurai, Madurai, Tamil Nadu - 625019. Ph: 0452-2095649"
16371,Reyes and Sons Clinic,"No.614/A, 10, Gandhi Periyar Street, Alagar Kovil Road, Usilampatti, Madurai, Tamil Nadu - 625022. Ph: 0452-6218585"
16372,Mays-Aguirre Clinic,"No.145/1, 27, Periyar Gandhi Road, Salai Road, Chengalpet, Kancheepuram, Tamil Nadu - 631513. Ph: 044-6390311"
16373,Gibson-Hicks Clinic,"No.994, 21, APJ Kalam Raja Street, Millerpuram Road, Kovilpatti, Thoothukudi, Tamil Nadu - 628084. Ph: 0461-3278235"
16374,Guerra-Brady Clinic,"No.37/1, 26, Bharathiar Main Road, Nanjikottai Road, Kumbakonam, Thanjavur, Tamil Nadu - 613007. Ph: 04362-7126689"
16375,Cooper-Williams Clinic,"No.231, 3, Gandhi East Street, Beach Road, Thoothukudi, Thoothukudi, Tamil Nadu - 628626. Ph: 0461-2576836"
16376,Rodriguez-Orozco Clinic,"No.877/B, 42, Rajaji 1st Street, Five Roads, Mettur, Salem, Tamil Nadu - 636015. Ph: 0427-5352782"
16377,Gates-Cooper Clinic,"No.771, 26, Rajaji 1st Street, Kalavasal, Anna Nagar, Madurai, Tamil Nadu - 625007. Ph: 0452-6787384"
16378,Fitzgerald Ltd Clinic,"No.971/A, 44, Nehru South Street, Hospital Road, Thiruvaiyaru, Thanjavur, Tamil Nadu - 613003. Ph: 04362-6615520"
16379,"Fields, Molina and White Clinic","No.997/1, 41, Patel Kamaraj Road, Courtallam Road, Sankarankovil, Tenkasi, Tamil Nadu - 627827. Ph: 04633-9867247"
16380,Mcneil-Landry Clinic,"No.47/2, 15, Periyar Periyar Street, Hospital Street, Kodavasal, Tiruvarur, Tamil Nadu - 611897. Ph: 04366-9879851"
16381,Johnson-Guzman Clinic,"No.234, 48, Gandhi North Street, Bay View Road, Rameswaram, Ramanathapuram, Tamil Nadu - 623521. Ph: 04567-9228795"
16382,Kelly Inc Clinic,"No.34/1, 29, Patel Periyar Street, Nehru Street, Mettupalayam, Coimbatore, Tamil Nadu - 641025. Ph: 0422-4747170"
16383,"Anthony, Hobbs and Coleman Clinic","No.178/2, 43, MGR Main Road, Beach Road, Nagapattinam, Nagapattinam, Tamil Nadu - 611027. Ph: 04365-5102649"
16384,"Butler, Smith and Carr Clinic","No.505/2, 45, Nehru New Street, Mattuthavani Road, Anna Nagar, Madurai, Tamil Nadu - 625003. Ph: 0452-6108097"
16385,Davis LLC Clinic,"No.376, 6, Nehru Hospital Road, Nehru Street, Saibaba Colony, Coimbatore, Tamil Nadu - 641085. Ph: 0422-9901255"
16386,Sullivan-Martinez Clinic,"No.806/B, 26, Rajaji South Street, Junction Main Road, Salem, Salem, Tamil Nadu - 636001. Ph: 0427-7023085"
16387,"Hayes, Carpenter and Yang Clinic","No.491/A, 10, Indira West Street, Kumaran Road, Tiruppur, Tiruppur, Tamil Nadu - 641605. Ph: 0421-8312194"
16388,Keller-Bryant Clinic,"No.698/2, 33, Periyar Cross Street, Shevapet, Omalur, Salem, Tamil Nadu - 636012. Ph: 0427-5051213"
16389,"James, Webster and Kaufman Clinic","No.400, 24, Shiva Old Street, Bharathidasan Road, Ariyamangalam, Tiruchirappalli, Tamil Nadu - 620014. Ph: 0431-8188882"
16390,Weiss Ltd Clinic,"No.237/1, 30, APJ Kalam 3rd Street, DB Road, Tirupur, Coimbatore, Tamil Nadu - 641090. Ph: 0422-3217346"
16391,Park-Hart Clinic,"No.614/1, 40, Bharathiar Bazaar Street, Market Street, Pennagaram, Dharmapuri, Tamil Nadu - 636719. Ph: 04342-9623253"
16392,"Rogers, Wilson and Lara Clinic","No.381, 13, Subash Nehru Street, Big Bazaar Street, Mettupalayam, Coimbatore, Tamil Nadu - 641032. Ph: 0422-7190294"
16393,Price Ltd Clinic,"No.446/A, 11, Perumal Ambedkar Road, Palani Road, Palani, Dindigul, Tamil Nadu - 624494. Ph: 0451-3396208"
16394,"Chambers, Baker and Blanchard Clinic","No.970/A, 3, MGR Periyar Street, Rajiv Gandhi Salai, Velachery, Chennai, Tamil Nadu - 600087. Ph: 044-9383209"
16395,Campos-Morales Clinic,"No.841/B, 14, Perumal Main Road, Poonamallee High Road, Mylapore, Chennai, Tamil Nadu - 600056. Ph: 044-7847243"
16396,"Richardson, Gutierrez and Thompson Clinic","No.22/2, 36, Patel Ambedkar Road, Mill Street, Dharapuram, Tiruppur, Tamil Nadu - 641669. Ph: 0421-2246146"
16397,"Jones, Kim and Escobar Clinic","No.356/2, 9, Periyar Old Street, Raja Street, Thiruvaiyaru, Thanjavur, Tamil Nadu - 613007. Ph: 04362-8779355"
16398,"Fisher, Mclaughlin and Lewis Clinic","No.320/B, 22, Periyar Raja Street, Bypass Road, Pennagaram, Dharmapuri, Tamil Nadu - 636765. Ph: 04342-2732960"
16399,Hopkins-Davis Clinic,"No.12, 15, Perumal New Street, Hospital Road, Sattur, Virudhunagar, Tamil Nadu - 626136. Ph: 04562-5414547"
16400,Berger Group Clinic,"No.927, 8, Vivekananda 2nd Street, SIPCOT Road, Uthangarai, Krishnagiri, Tamil Nadu - 635016. Ph: 04343-8081745"
16401,Armstrong LLC Clinic,"No.22/1, 14, APJ Kalam Cross Street, Bazaar Street, Kallakurichi, Villupuram, Tamil Nadu - 605284. Ph: 04146-6083145"
16402,Carey-Kim Clinic,"No.841, 29, Murugan Raja Street, Sathyamangalam Road, Singanallur, Coimbatore, Tamil Nadu - 641060. Ph: 0422-5178347"
16403,Collins Inc Clinic,"No.222, 31, Vivekananda Old Street, Mundy Street, Uthamapalayam, Theni, Tamil Nadu - 625523. Ph: 04546-6013627"
16404,Brooks-Medina Clinic,"No.511/A, 18, Periyar East Street, Old Town Road, Veppanthattai, Perambalur, Tamil Nadu - 621166. Ph: 04328-4382791"
16405,"Rangel, Hunter and Klein Clinic","No.652, 5, Vivekananda Kovil Street, Gandhi Road, Andipatti, Theni, Tamil Nadu - 625530. Ph: 04546-7959217"
16406,Brown-Jones Clinic,"No.991/1, 19, Ambedkar Nehru Street, Gandhiji Road, Bhavani, Erode, Tamil Nadu - 638007. Ph: 0424-5135341"
16407,"Morales, Jones and Warren Clinic","No.692, 17, Gandhi Kamaraj Road, Hospital Road, Natrampalli, Tirupathur, Tamil Nadu - 635665. Ph: 04179-9511375"
16408,"Johnson, Ramirez and Clark Clinic","No.636/2, 41, Indira West Street, Madurai Road, Theni, Theni, Tamil Nadu - 625525. Ph: 04546-4982513"
16409,Hicks-Cervantes Clinic,"No.587/1, 47, Subash Nehru Street, Beach Road, Neyveli, Cuddalore, Tamil Nadu - 607241. Ph: 04142-3044679"
16410,Wheeler Ltd Clinic,"No.465/B, 5, Patel New Street, Alagar Kovil Road, Anna Nagar, Madurai, Tamil Nadu - 625019. Ph: 0452-8292304"
16411,Davis-Williams Clinic,"No.205/1, 20, Ambedkar Old Street, North Veli Street, Thirumangalam, Madurai, Tamil Nadu - 625018. Ph: 0452-4159957"
16412,Chambers-Perez Clinic,"No.740/1, 35, Nehru Anna Street, Netaji Street, Neyveli, Cuddalore, Tamil Nadu - 607199. Ph: 04142-6037685"
16413,Phillips LLC Clinic,"No.270/A, 38, Bharathiar New Street, Market Street, Walajah, Ranipet, Tamil Nadu - 632444. Ph: 04172-5500859"
16414,Hensley and Sons Clinic,"No.323/B, 43, Vinayagar Main Road, Ayyasamy Road, Thiruvaiyaru, Thanjavur, Tamil Nadu - 613008. Ph: 04362-6872904"
16415,Ellis-Dodson Clinic,"No.181, 7, Rajaji Bazaar Street, Cherry Road, Salem, Salem, Tamil Nadu - 636007. Ph: 0427-8361338"
16416,Miller-Jackson Clinic,"No.80/1, 15, Kamaraj Old Street, VIT Road, Gudiyatham, Vellore, Tamil Nadu - 632008. Ph: 0416-9881633"
16417,"Torres, Davis and Martinez Clinic","No.506, 17, Rajaji Big Street, Mattuthavani Road, Paravai, Madurai, Tamil Nadu - 625007. Ph: 0452-4214701"
16418,Carr-Garcia Clinic,"No.948/B, 15, Rajiv 3rd Street, Avinashi Road, Coimbatore, Coimbatore, Tamil Nadu - 641101. Ph: 0422-3613518"
16419,"Hamilton, Johnson and Morales Clinic","No.970/2, 2, Vinayagar School Road, Gandhi Nagar, Sendurai, Ariyalur, Tamil Nadu - 621703. Ph: 04329-9865192"
16420,"West, Lewis and Jimenez Clinic","No.307/A, 15, APJ Kalam New Street, Hospital Road, Nallampalli, Dharmapuri, Tamil Nadu - 636763. Ph: 04342-8651071"
16421,"Zamora, Bradford and Carter Clinic","No.513, 34, Perumal New Street, Car Street, Sembanarkoil, Mayiladuthurai, Tamil Nadu - 609395. Ph: 04364-2809550"
16422,Gallagher Group Clinic,"No.308/2, 25, Rajiv 3rd Street, Tenkasi Road, Sivakasi, Virudhunagar, Tamil Nadu - 626102. Ph: 04562-8191877"
16423,English Group Clinic,"No.107/2, 32, Anna Big Street, Trichy Road, Aranthangi, Pudukottai, Tamil Nadu - 622426. Ph: 04322-2293492"
16424,Oconnell-Benton Clinic,"No.356, 33, Periyar North Street, Cauvery Road, Perundurai, Erode, Tamil Nadu - 638002. Ph: 0424-6543911"
16425,Allen Ltd Clinic,"No.980/2, 18, Rajaji North Street, Melapalayam, Nanguneri, Tirunelveli, Tamil Nadu - 627012. Ph: 0462-9942306"
16426,Chavez-Brown Clinic,"No.894/2, 42, Mariamman Big Street, Market Street, Veppanthattai, Perambalur, Tamil Nadu - 621209. Ph: 04328-7708209"
16427,Barber-Brown Clinic,"No.366, 6, APJ Kalam Periyar Street, Bypass Road, Nemili, Ranipet, Tamil Nadu - 632460. Ph: 04172-4326195"
16428,Medina-Lane Clinic,"No.716, 6, Bharathiar Ambedkar Road, Junction Main Road, Fairlands, Salem, Tamil Nadu - 636012. Ph: 0427-9841280"
16429,Campbell-Adkins Clinic,"No.77, 34, Murugan East Street, Kalam Road, Rameswaram, Ramanathapuram, Tamil Nadu - 623685. Ph: 04567-4507825"
16430,"Jackson, Barr and Russell Clinic","No.760/B, 43, MGR Market Street, Palpannai, Kulithalai, Tiruchirappalli, Tamil Nadu - 620003. Ph: 0431-7140968"
16431,Hoover Group Clinic,"No.504, 29, Mariamman Big Street, Williams Road, Srirangam, Tiruchirappalli, Tamil Nadu - 620013. Ph: 0431-6958714"
16432,Tate PLC Clinic,"No.542/2, 30, APJ Kalam Kamaraj Road, VIT Road, Gudiyatham, Vellore, Tamil Nadu - 632002. Ph: 0416-8049409"
16433,Sullivan-Sullivan Clinic,"No.444/B, 37, Ambedkar Anna Street, Williams Road, Ariyamangalam, Tiruchirappalli, Tamil Nadu - 620012. Ph: 0431-2640385"
16434,Bell and Sons Clinic,"No.621, 22, Anna Nehru Street, SIPCOT Road, Bargur, Krishnagiri, Tamil Nadu - 635037. Ph: 04343-3995792"
16435,Watts-Hawkins Clinic,"No.335, 39, Periyar Main Road, GST Road, Nungambakkam, Chennai, Tamil Nadu - 600077. Ph: 044-4113414"
16436,Moore-Frye Clinic,"No.335/2, 9, Indira Hospital Road, 1st Main Road, Velachery, Chennai, Tamil Nadu - 600118. Ph: 044-4676652"
16437,Harrington-Lindsey Clinic,"No.484, 12, Indira Kovil Street, Mannargudi Road, Kodavasal, Tiruvarur, Tamil Nadu - 612066. Ph: 04366-4966194"
16438,"Frazier, Fisher and Steele Clinic","No.729, 25, Rajaji Gandhi Road, Salem Road, Pappireddipatti, Dharmapuri, Tamil Nadu - 636748. Ph: 04342-7121328"
16439,"Hester, Gordon and Rivera Clinic","No.854/2, 45, MGR Bazaar Street, Kumaran Road, Udumalpet, Tiruppur, Tamil Nadu - 641634. Ph: 0421-3880771"
16440,"Robertson, Lowery and Parks Clinic","No.550/1, 25, Subash School Road, Market Street, Kollidam, Mayiladuthurai, Tamil Nadu - 609220. Ph: 04364-9414766"
16441,Taylor-Rosario Clinic,"No.493, 23, Rajaji Gandhi Road, DB Road, Coimbatore, Coimbatore, Tamil Nadu - 641017. Ph: 0422-8306366"
16442,Hanson-Kelly Clinic,"No.197, 38, Patel Periyar Street, Kamaraj Road, Kangeyam, Tiruppur, Tamil Nadu - 641685. Ph: 0421-6186934"
16443,Peterson-Reed Clinic,"No.464/2, 27, Murugan North Street, Promenade Road, Perambalur, Tiruchirappalli, Tamil Nadu - 620024. Ph: 0431-3542016"
16444,"Holt, Bright and Butler Clinic","No.403/1, 16, Vivekananda Cross Street, Maruthamalai Road, Annur, Coimbatore, Tamil Nadu - 641093. Ph: 0422-9191765"
16445,Mendez Ltd Clinic,"No.464, 49, APJ Kalam School Road, Cuddalore Road, Ulundurpet, Villupuram, Tamil Nadu - 605163. Ph: 04146-6758821"
16446,Rivera LLC Clinic,"No.246, 29, Gandhi Old Street, Race Course Road, RS Puram, Coimbatore, Tamil Nadu - 641015. Ph: 0422-5667921"
16447,Jones-Edwards Clinic,"No.636/A, 45, Murugan Old Street, Vellore Road, Ambur, Tirupathur, Tamil Nadu - 635681. Ph: 04179-4724755"
16448,Walton Group Clinic,"No.62, 18, Kamaraj School Road, Nehru Street, Saibaba Colony, Coimbatore, Tamil Nadu - 641019. Ph: 0422-5194195"
16449,"Perkins, Navarro and Baker Clinic","No.614, 41, Anna Old Street, Sathyamangalam Road, Singanallur, Coimbatore, Tamil Nadu - 641029. Ph: 0422-3924654"
16450,Reed Ltd Clinic,"No.62, 18, Murugan Market Street, Cauvery Road, Sathyamangalam, Erode, Tamil Nadu - 638004. Ph: 0424-6469686"
16451,"Martinez, Chen and Gonzales Clinic","No.901/A, 34, Murugan New Street, Bypass Road, Pennagaram, Dharmapuri, Tamil Nadu - 636810. Ph: 04342-7026490"
16452,"Vega, Williams and Sullivan Clinic","No.560, 40, Rajiv 2nd Street, Old Trunk Road, Uthukuli, Tiruppur, Tamil Nadu - 641619. Ph: 0421-4629926"
16453,Oneal LLC Clinic,"No.798/B, 2, Periyar East Street, Kalam Road, Ramanathapuram, Ramanathapuram, Tamil Nadu - 623558. Ph: 04567-7191354"
16454,Chambers Inc Clinic,"No.730, 42, Gandhi East Street, Sathyamangalam Road, Mettupalayam, Coimbatore, Tamil Nadu - 641045. Ph: 0422-7934497"
16455,Jackson Inc Clinic,"No.304/B, 11, MGR Nehru Street, Mattuthavani Road, Anna Nagar, Madurai, Tamil Nadu - 625012. Ph: 0452-9669723"
16456,Church Ltd Clinic,"No.268/A, 3, Kamaraj Hospital Road, Mettu Street, Lalgudi, Tiruchirappalli, Tamil Nadu - 620023. Ph: 0431-5352203"
16457,Lopez Inc Clinic,"No.695/B, 17, Vinayagar Bazaar Street, Market Road, Krishnarayapuram, Karur, Tamil Nadu - 639055. Ph: 04324-2541892"
16458,"Woods, Jones and Dean Clinic","No.188/B, 23, Subash Old Street, Mattuthavani Road, Vadipatti, Madurai, Tamil Nadu - 625017. Ph: 0452-3753642"
16459,Reid Inc Clinic,"No.648/1, 11, APJ Kalam Raja Street, Vellore Road, Tiruvannamalai, Tiruvannamalai, Tamil Nadu - 606598. Ph: 04175-6437672"
16460,Martinez and Sons Clinic,"No.141, 18, APJ Kalam 2nd Street, Palani Road, Vedasandur, Dindigul, Tamil Nadu - 624188. Ph: 0451-6518731"
16461,Davis Ltd Clinic,"No.612, 39, Indira Gandhi Road, DB Road, Mettupalayam, Coimbatore, Tamil Nadu - 641051. Ph: 0422-5726934"
16462,Ross Ltd Clinic,"No.339/1, 8, MGR Kovil Street, Kangeyam Road, Tiruppur, Tiruppur, Tamil Nadu - 641683. Ph: 0421-4491573"
16463,Fisher and Sons Clinic,"No.466, 10, MGR Anna Street, Market Street, Paramathi, Namakkal, Tamil Nadu - 637324. Ph: 04286-2057732"
16464,Shaw-Jones Clinic,"No.823/B, 21, Rajiv 3rd Street, Old Trunk Road, Uthukuli, Tiruppur, Tamil Nadu - 641672. Ph: 0421-3166992"
16465,Lopez-Hernandez Clinic,"No.867/B, 30, Patel North Street, Market Street, Ambur, Tirupathur, Tamil Nadu - 635807. Ph: 04179-4522684"
16466,Butler-Hunt Clinic,"No.743/A, 9, Perumal Ambedkar Road, Kagithapuram, Gudiyatham, Vellore, Tamil Nadu - 632003. Ph: 0416-7884957"
16467,"Mills, Stephens and Kim Clinic","No.882/1, 45, Kamaraj Kamaraj Road, GST Road, Nungambakkam, Chennai, Tamil Nadu - 600046. Ph: 044-9265025"
16468,"Tran, Dudley and Sweeney Clinic","No.49/A, 27, Gandhi Market Street, Nehru Street, RS Puram, Coimbatore, Tamil Nadu - 641071. Ph: 0422-8696795"
16469,"Valdez, Anderson and Reyes Clinic","No.800, 50, Mariamman Raja Street, Erode Road, Namakkal, Namakkal, Tamil Nadu - 637199. Ph: 04286-3061289"
16470,Chen-Lambert Clinic,"No.767/2, 12, Periyar 1st Street, Hospital Road, Kumbakonam, Thanjavur, Tamil Nadu - 613007. Ph: 04362-3452958"
16471,Moore Group Clinic,"No.883/2, 46, Ambedkar Hospital Road, Salai Road, Srirangam, Tiruchirappalli, Tamil Nadu - 620002. Ph: 0431-6901656"
16472,Ward-Hall Clinic,"No.247/A, 49, Patel Raja Street, Muniaandi Street, Paramakudi, Ramanathapuram, Tamil Nadu - 623712. Ph: 04567-4262603"
16473,"Green, Morris and Novak Clinic","No.548/2, 18, Shiva 3rd Street, Old Mahabalipuram Road, Tambaram, Chennai, Tamil Nadu - 600067. Ph: 044-4088364"
16474,Randall-Pratt Clinic,"No.41, 28, Vinayagar Old Street, Mount Road, Nungambakkam, Chennai, Tamil Nadu - 600092. Ph: 044-3078763"
16475,Higgins LLC Clinic,"No.701/2, 25, Bharathiar Tank Street, Maruthamalai Road, Kinathukadavu, Coimbatore, Tamil Nadu - 641066. Ph: 0422-7846894"
16476,Schwartz Inc Clinic,"No.388/B, 48, Mariamman Raja Street, 2nd Cross Street, Kodambakkam, Chennai, Tamil Nadu - 600111. Ph: 044-7234748"
16477,"Hernandez, Mclean and Weaver Clinic","No.151, 37, Anna Hospital Road, Vellore Road, Vaniyambadi, Tirupathur, Tamil Nadu - 635807. Ph: 04179-6560401"
16478,Carter-Montoya Clinic,"No.86/B, 32, Vinayagar 3rd Street, Girivalam Road, Polur, Tiruvannamalai, Tamil Nadu - 606659. Ph: 04175-2857832"
16479,Bishop-Robinson Clinic,"No.111/B, 17, Subash School Road, Alagar Kovil Road, Vadipatti, Madurai, Tamil Nadu - 625018. Ph: 0452-9265341"
16480,Rodriguez-Evans Clinic,"No.569, 6, Subash Gandhi Road, Market Street, Sendurai, Ariyalur, Tamil Nadu - 621710. Ph: 04329-7393283"
16481,Wilson LLC Clinic,"No.907/2, 46, Periyar Nehru Street, Alagar Kovil Road, Arapalayam, Madurai, Tamil Nadu - 625003. Ph: 0452-8512080"
16482,"Butler, Tanner and Jones Clinic","No.433/1, 36, Rajiv Anna Street, Trichy Road, Gandhipuram, Coimbatore, Tamil Nadu - 641056. Ph: 0422-6151762"
16483,Harris Ltd Clinic,"No.95, 19, Rajiv Kovil Street, Salem Road, Pappireddipatti, Dharmapuri, Tamil Nadu - 636795. Ph: 04342-4723350"
16484,House-Smith Clinic,"No.347/2, 6, Shiva 2nd Street, Salem Road, Kunnam, Perambalur, Tamil Nadu - 621144. Ph: 04328-5978289"
16485,Martinez and Sons Clinic,"No.701/A, 34, Patel West Street, Beach Road, Paramakudi, Ramanathapuram, Tamil Nadu - 623524. Ph: 04567-5884141"
16486,Cross LLC Clinic,"No.602/1, 38, Mariamman East Street, Hospital Road, Budalur, Thanjavur, Tamil Nadu - 613008. Ph: 04362-9162587"
16487,"Sparks, Murphy and Gordon Clinic","No.165/B, 1, Vivekananda Tank Street, Officers Line, Vellore, Vellore, Tamil Nadu - 632005. Ph: 0416-7124558"
16488,Williams LLC Clinic,"No.411, 10, Ambedkar Bazaar Street, Subash Road, Neyveli, Cuddalore, Tamil Nadu - 607394. Ph: 04142-3435608"
16489,"Palmer, Santiago and Davis Clinic","No.440/2, 1, Indira Tank Street, Market Street, Mandapam, Ramanathapuram, Tamil Nadu - 623794. Ph: 04567-7087684"
16490,"Petersen, Osborn and Kelley Clinic","No.32/1, 12, Vivekananda Hospital Road, Race Course Road, Singanallur, Coimbatore, Tamil Nadu - 641106. Ph: 0422-3248910"
16491,Baker-Baird Clinic,"No.229/2, 23, Bharathiar Raja Street, Market Street, Sankarankovil, Tenkasi, Tamil Nadu - 627860. Ph: 04633-9496780"
16492,"Baker, West and Riddle Clinic","No.820/2, 20, MGR 1st Street, Club Road, Ooty, Nilgiris, Tamil Nadu - 643235. Ph: 0423-2022256"
16493,Fisher-Smith Clinic,"No.877/1, 8, Patel 1st Street, Market Street, Alathur, Perambalur, Tamil Nadu - 621169. Ph: 04328-7590657"
16494,Delgado Group Clinic,"No.461, 34, Subash Old Street, Market Street, Sivagiri, Tenkasi, Tamil Nadu - 627816. Ph: 04633-8448216"
16495,Smith Inc Clinic,"No.57/2, 15, Patel North Street, Five Roads, Namakkal, Salem, Tamil Nadu - 636011. Ph: 0427-3417399"
16496,"Hart, Snyder and Zuniga Clinic","No.239, 34, Mariamman Cross Street, Cross Cut Road, Gandhipuram, Coimbatore, Tamil Nadu - 641071. Ph: 0422-7982707"
16497,"Edwards, Bell and Gibson Clinic","No.245/A, 16, Periyar 1st Street, Old Bus Stand Road, Palani, Dindigul, Tamil Nadu - 624298. Ph: 0451-3110229"
