id,clinic_name,clinic_address_1
15789,"Solomon, Stone and Hall Clinic","No.892, 11, APJ Kalam East Street, Anna Salai, Tambaram, Chennai, Tamil Nadu - 600088. Ph: 044-4995684"
15790,"Marshall, Bishop and Beard Clinic","No.351/2, 5, Periyar West Street, Old Mahabalipuram Road, Porur, Chennai, Tamil Nadu - 600004. Ph: 044-3118431"
15791,"Brooks, Olson and Morris Clinic","No.382/1, 50, Ambedkar North Street, Maruthamalai Road, Saibaba Colony, Coimbatore, Tamil Nadu - 641089. Ph: 0422-8295260"
15792,"Ware, Torres and Smith Clinic","No.987/A, 31, Nehru Anna Street, Junction Road, Ambasamudram, Tirunelveli, Tamil Nadu - 627011. Ph: 0462-5457376"
15793,"Robles LLC Clinic","No.589, 44, Perumal Raja Street, Salem Road, Kallakurichi, Villupuram, Tamil Nadu - 605229. Ph: 04146-4206285"
15794,"Padilla and Sons Clinic","No.403, 28, Gandhi Periyar Street, Bypass Road, Oddanchatram, Dindigul, Tamil Nadu - 624273. Ph: 0451-5962486"
15795,"Williamson, Ortiz and Garcia Clinic","No.640/1, 47, Gandhi Periyar Street, Kamaraj Road, Palladam, Tiruppur, Tamil Nadu - 641654. Ph: 0421-6317749"
15796,"Melton-Morris Clinic","No.977, 9, Patel Market Street, Nehru Street, T.Nagar, Chennai, Tamil Nadu - 600049. Ph: 044-3946585"
15797,"Mooney-Mills Clinic","No.944, 11, Vinayagar East Street, Market Street, Sivagiri, Tenkasi, Tamil Nadu - 627836. Ph: 04633-9175097"
15798,"Murphy-Maxwell Clinic","No.847, 41, APJ Kalam 2nd Street, Shevapet, Kondalampatti, Salem, Tamil Nadu - 636012. Ph: 0427-8968859"
15799,"Conley, Stewart and Morris Clinic","No.462, 31, Periyar 1st Street, Chennai Road, Cheyyar, Tiruvannamalai, Tamil Nadu - 606558. Ph: 04175-9695416"
15800,"Lynch, Cherry and Johnson Clinic","No.825/1, 9, Ambedkar Gandhi Road, DB Road, Pollachi, Coimbatore, Tamil Nadu - 641111. Ph: 0422-8770350"
15801,"Smith Ltd Clinic","No.110, 6, Rajiv Kovil Street, Railway Station Road, Dindigul, Dindigul, Tamil Nadu - 624454. Ph: 0451-8472919"
15802,"Gill Group Clinic","No.713, 23, Patel Gandhi Road, Trichy Road, Pattukottai, Thanjavur, Tamil Nadu - 613002. Ph: 04362-6978711"
15803,"Brewer Ltd Clinic","No.44/B, 22, Ambedkar School Road, Erode Road, Rasipuram, Namakkal, Tamil Nadu - 637162. Ph: 04286-5263208"
15804,"Schneider LLC Clinic","No.219/B, 25, Nehru East Street, Market Street, Sankarankovil, Tenkasi, Tamil Nadu - 627840. Ph: 04633-5795974"
15805,"Reed, Morgan and Butler Clinic","No.839, 5, Perumal Cross Street, Old Mahabalipuram Road, Nungambakkam, Chennai, Tamil Nadu - 600077. Ph: 044-6048036"
15806,"King, Martinez and Finley Clinic","No.86, 50, MGR Cross Street, Beach Road, Kamuthi, Ramanathapuram, Tamil Nadu - 623665. Ph: 04567-4052331"
15807,"Miller PLC Clinic","No.35, 22, Rajiv Main Road, DB Road, RS Puram, Coimbatore, Tamil Nadu - 641067. Ph: 0422-9860638"
15808,"Russell-Johnson Clinic","No.23/A, 30, Rajiv Hospital Road, Hospital Road, Pudukkottai, Pudukottai, Tamil Nadu - 622305. Ph: 04322-8751628"
15809,"Schultz-Cordova Clinic","No.548/2, 7, Vinayagar East Street, Chennai Road, Walajah, Ranipet, Tamil Nadu - 632502. Ph: 04172-7997699"
15810,"Barron, Hickman and Johnson Clinic","No.56, 31, Gandhi 2nd Street, Hospital Road, Pudukkottai, Pudukottai, Tamil Nadu - 622165. Ph: 04322-2619647"
15811,"Moore LLC Clinic","No.346/2, 6, Nehru Raja Street, Market Road, Aruppukkottai, Virudhunagar, Tamil Nadu - 626007. Ph: 04562-3389273"
15812,"Mccall-Moreno Clinic","No.736, 24, Rajiv Cross Street, Nehru Street, Royapettah, Chennai, Tamil Nadu - 600043. Ph: 044-8573129"
15813,"Armstrong, Boyle and Sanders Clinic","No.432/1, 9, Anna 1st Street, Hospital Road, Pudukkottai, Pudukottai, Tamil Nadu - 622329. Ph: 04322-5139340"
15814,"Rodriguez, Merritt and Johns Clinic","No.173/2, 18, Nehru South Street, Salem Road, Ulundurpet, Villupuram, Tamil Nadu - 605439. Ph: 04146-6134561"
15815,"Maldonado, Sloan and Castillo Clinic","No.553/B, 42, Kamaraj Kamaraj Road, Melapalayam, Nanguneri, Tirunelveli, Tamil Nadu - 627005. Ph: 0462-4490100"
15816,"Reynolds, Collins and King Clinic","No.968, 4, Subash Main Road, Sathyamangalam Road, Tirupur, Coimbatore, Tamil Nadu - 641039. Ph: 0422-6866272"
15817,"Eaton-Martinez Clinic","No.733, 34, APJ Kalam Gandhi Road, Bypass Road, Uthamapalayam, Theni, Tamil Nadu - 625527. Ph: 04546-4016038"
15818,"Price PLC Clinic","No.387/2, 49, Patel Kamaraj Road, Race Course Road, RS Puram, Coimbatore, Tamil Nadu - 641063. Ph: 0422-8872358"
15819,"Thompson, Solomon and Martin Clinic","No.146/1, 6, Patel School Road, Kamaraj Road, Palladam, Tiruppur, Tamil Nadu - 641630. Ph: 0421-6614772"
15820,"Lee LLC Clinic","No.814, 37, Rajaji Hospital Road, Nehru Street, Saibaba Colony, Coimbatore, Tamil Nadu - 641092. Ph: 0422-8371387"
15821,"Parker-Roberts Clinic","No.845, 4, Murugan Tank Street, Rockfort Road, Manachanallur, Tiruchirappalli, Tamil Nadu - 620007. Ph: 0431-9572950"
15822,"Ferguson, Small and Fernandez Clinic","No.345/2, 24, Bharathiar Raja Street, Shevapet, Fairlands, Salem, Tamil Nadu - 636009. Ph: 0427-5639626"
15823,"Garrison-Brown Clinic","No.408/2, 20, Patel Nehru Street, Krishnagiri Road, Dharmapuri, Dharmapuri, Tamil Nadu - 636796. Ph: 04342-7952704"
15824,"Stewart-Graves Clinic","No.995/1, 21, Gandhi West Street, Hospital Road, Gudalur, Nilgiris, Tamil Nadu - 643082. Ph: 0423-2911730"
15825,"Hughes Inc Clinic","No.170/B, 10, Ambedkar Gandhi Road, Race Course Road, Pollachi, Coimbatore, Tamil Nadu - 641078. Ph: 0422-8943097"
15826,"Short, Hudson and Robinson Clinic","No.701/B, 15, Gandhi North Street, Ayyasamy Road, Thanjavur, Thanjavur, Tamil Nadu - 613008. Ph: 04362-5680757"
15827,"Oliver and Sons Clinic","No.98/2, 44, MGR Ambedkar Road, Ekambaranatha Kovil Street, Chengalpet, Kancheepuram, Tamil Nadu - 631536. Ph: 044-4920360"
15828,"Hernandez-Dennis Clinic","No.926/A, 16, Indira West Street, Krishnagiri Road, Tirupathur, Tirupathur, Tamil Nadu - 635644. Ph: 04179-4553339"
15829,"Gordon LLC Clinic","No.406, 13, Patel 3rd Street, Mount Road, Royapettah, Chennai, Tamil Nadu - 600086. Ph: 044-3808829"
15830,"Sullivan PLC Clinic","No.880/1, 16, Mariamman North Street, Bypass Road, Dindigul, Dindigul, Tamil Nadu - 624150. Ph: 0451-7134070"
15831,"Hurst-Bradford Clinic","No.951/1, 12, Nehru Market Street, DB Road, Annur, Coimbatore, Tamil Nadu - 641114. Ph: 0422-5775500"
15832,"Hines, Wilkerson and Hicks Clinic","No.238/A, 9, Perumal East Street, Madurai Road, Gandarvakottai, Pudukottai, Tamil Nadu - 622479. Ph: 04322-5025371"
15833,"Braun and Sons Clinic","No.182, 18, APJ Kalam New Street, VIT Road, Gudiyatham, Vellore, Tamil Nadu - 632011. Ph: 0416-4055198"
15834,"Carter-Odonnell Clinic","No.869/2, 23, Indira Ambedkar Road, Salem Road, Tirukoilur, Kallakurichi, Tamil Nadu - 606211. Ph: 04151-5050281"
15835,"Gomez-Johnson Clinic","No.530/2, 18, Subash Bazaar Street, NGO Colony, Tenkasi, Tirunelveli, Tamil Nadu - 627003. Ph: 0462-9812120"
15836,"Jenkins Inc Clinic","No.696/1, 44, Rajaji Big Street, Hospital Road, Manamadurai, Sivaganga, Tamil Nadu - 630285. Ph: 04575-2249765"
15837,"Ayala, Jones and Walter Clinic","No.324/A, 43, Ambedkar Hospital Road, Big Bazaar Street, Mettupalayam, Coimbatore, Tamil Nadu - 641016. Ph: 0422-5605030"
15838,"Cunningham, Hester and Lee Clinic","No.536, 16, Rajaji Big Street, NGO Colony, Cheranmahadevi, Tirunelveli, Tamil Nadu - 627007. Ph: 0462-2986110"
15839,"Salas-Nguyen Clinic","No.336/1, 50, Kamaraj Raja Street, Palladam Road, Udumalpet, Tiruppur, Tamil Nadu - 641669. Ph: 0421-5945868"
15840,"Hodges LLC Clinic","No.140/2, 25, Rajiv Periyar Street, Kamaraj Salai, Paravai, Madurai, Tamil Nadu - 625021. Ph: 0452-2753704"
15841,"Cooper-Valentine Clinic","No.706/B, 12, Murugan Old Street, Rajiv Gandhi Salai, Porur, Chennai, Tamil Nadu - 600106. Ph: 044-3241113"
15842,"Strickland PLC Clinic","No.50/2, 25, Rajaji West Street, Perundurai Road, Bhavani, Erode, Tamil Nadu - 638001. Ph: 0424-6199834"
15843,"Edwards Ltd Clinic","No.988, 34, Nehru 3rd Street, Anna Salai, T.Nagar, Chennai, Tamil Nadu - 600033. Ph: 044-3841546"
15844,"Graham and Sons Clinic","No.699/1, 31, Ambedkar Kamaraj Road, Market Street, Rameswaram, Ramanathapuram, Tamil Nadu - 623545. Ph: 04567-9091844"
15845,"Taylor-Smith Clinic","No.898/B, 32, Kamaraj North Street, Ammapet, Rasipuram, Salem, Tamil Nadu - 636010. Ph: 0427-6437250"
15846,"Austin-Banks Clinic","No.978/2, 36, Nehru West Street, Old Trunk Road, Udumalpet, Tiruppur, Tamil Nadu - 641683. Ph: 0421-5731300"
15847,"Wagner-Woods Clinic","No.401/A, 39, Gandhi East Street, GST Road, Madurantakam, Chengalpet, Tamil Nadu - 603101. Ph: 044-9832635"
15848,"Gomez and Sons Clinic","No.624, 25, Shiva Gandhi Road, Kumaran Road, Uthukuli, Tiruppur, Tamil Nadu - 641679. Ph: 0421-5698939"
15849,"Martinez Group Clinic","No.809/1, 19, Rajaji New Street, Avinashi Road, Saibaba Colony, Coimbatore, Tamil Nadu - 641010. Ph: 0422-9602632"
15850,"Gallegos, Rojas and Williams Clinic","No.863/1, 28, MGR Tank Street, SIPCOT Road, Krishnagiri, Krishnagiri, Tamil Nadu - 635014. Ph: 04343-7214131"
15851,"Flores PLC Clinic","No.512, 18, Mariamman 3rd Street, Old Trunk Road, Kangeyam, Tiruppur, Tamil Nadu - 641609. Ph: 0421-5042328"
15852,"Crawford and Sons Clinic","No.9, 30, Rajaji South Street, Alagar Kovil Road, Paravai, Madurai, Tamil Nadu - 625021. Ph: 0452-9958447"
15853,"Ruiz, Roberts and Edwards Clinic","No.893, 19, Patel School Road, Sathyamangalam Road, RS Puram, Coimbatore, Tamil Nadu - 641112. Ph: 0422-2104659"
15854,"Scott PLC Clinic","No.428/2, 50, Anna Bazaar Street, Nehru Street, Sulur, Coimbatore, Tamil Nadu - 641055. Ph: 0422-7726481"
15855,"Carrillo Group Clinic","No.824/A, 4, Mariamman Anna Street, Anna Salai, Sivaganga, Sivaganga, Tamil Nadu - 630144. Ph: 04575-4545909"
15856,"Harris, Jones and Mooney Clinic","No.935, 32, Rajaji Raja Street, VIT Road, Arcot, Vellore, Tamil Nadu - 632014. Ph: 0416-8477084"
15857,"Jones, Bailey and Russo Clinic","No.136/1, 2, Bharathiar Market Street, Vellore Road, Polur, Tiruvannamalai, Tamil Nadu - 606181. Ph: 04175-5902771"
15858,"Martinez and Sons Clinic","No.760, 6, Subash Old Street, GST Road, Kodambakkam, Chennai, Tamil Nadu - 600107. Ph: 044-6202353"
15859,"Griffin-Ward Clinic","No.13/B, 35, Ambedkar Gandhi Road, Mount Road, Ambattur, Chennai, Tamil Nadu - 600015. Ph: 044-4488529"
15860,"Guerrero, Vasquez and Gomez Clinic","No.957/B, 1, Bharathiar Cross Street, Rockfort Road, Ariyamangalam, Tiruchirappalli, Tamil Nadu - 620014. Ph: 0431-3032937"
15861,"Marks and Sons Clinic","No.288/2, 38, Vinayagar School Road, Salem Road, Tindivanam, Villupuram, Tamil Nadu - 605565. Ph: 04146-5558317"
15862,"Ramos PLC Clinic","No.475/A, 35, APJ Kalam Hospital Road, Williams Road, Kulithalai, Tiruchirappalli, Tamil Nadu - 620003. Ph: 0431-4706164"
15863,"Phillips-Wood Clinic","No.132, 36, Patel New Street, Old Trunk Road, Tiruppur, Tiruppur, Tamil Nadu - 641659. Ph: 0421-6262584"
15864,"Gonzalez Group Clinic","No.476/2, 27, Nehru Main Road, Chinthamani Road, Manachanallur, Tiruchirappalli, Tamil Nadu - 620004. Ph: 0431-9511877"
15865,"Smith, Wells and Johnson Clinic","No.921/2, 45, Subash Tank Street, Kalavasal, Anna Nagar, Madurai, Tamil Nadu - 625011. Ph: 0452-4924893"
15866,"Hoover LLC Clinic","No.132/B, 48, APJ Kalam Hospital Road, Officers Line, Ranipet, Vellore, Tamil Nadu - 632011. Ph: 0416-6357459"
15867,"Adams-White Clinic","No.909/1, 16, Periyar 1st Street, Gandhi Nagar, Wallajah, Vellore, Tamil Nadu - 632013. Ph: 0416-2777035"
15868,"Hill, Moreno and Daniel Clinic","No.184/2, 18, Patel School Road, 1st Main Road, Porur, Chennai, Tamil Nadu - 600008. Ph: 044-7668832"
15869,"Baker-Owens Clinic","No.570, 50, Gandhi 1st Street, Kamaraj Road, Palladam, Tiruppur, Tamil Nadu - 641684. Ph: 0421-2531639"
15870,"Brown-Curry Clinic","No.852/A, 39, Vinayagar 3rd Street, Rajiv Gandhi Salai, Ambattur, Chennai, Tamil Nadu - 600066. Ph: 044-5764782"
15871,"Ross, Kirby and Roth Clinic","No.981, 3, Subash 3rd Street, Poonamallee High Road, Chennai, Chennai, Tamil Nadu - 600051. Ph: 044-3377524"
15872,"Johnson Inc Clinic","No.668, 29, MGR Nehru Street, Perambalur Road, Sendurai, Ariyalur, Tamil Nadu - 621719. Ph: 04329-8503599"
15873,"Serrano, Beck and Harding Clinic","No.850/1, 12, Perumal Big Street, West Car Street, Nannilam, Tiruvarur, Tamil Nadu - 614766. Ph: 04366-8996645"
15874,"Kelley-Brown Clinic","No.27, 35, Periyar New Street, Sathyamangalam Road, Mettupalayam, Coimbatore, Tamil Nadu - 641046. Ph: 0422-9113811"
15875,"Martin, Suarez and Rogers Clinic","No.184/A, 27, Patel Big Street, Mount Road, Kodambakkam, Chennai, Tamil Nadu - 600031. Ph: 044-6938869"
15876,"Johnson LLC Clinic","No.601/2, 27, Ambedkar Market Street, Old Trunk Road, Avinashi, Tiruppur, Tamil Nadu - 641645. Ph: 0421-2719586"
15877,"Hicks-Morse Clinic","No.545/A, 2, Kamaraj Bazaar Street, Palladam Road, Palladam, Tiruppur, Tamil Nadu - 641683. Ph: 0421-4718100"
15878,"Meyers-Lewis Clinic","No.705/A, 18, Vivekananda New Street, Gandhi Nagar, T.Nagar, Chennai, Tamil Nadu - 600112. Ph: 044-8880078"
15879,"Delgado, Parker and Perez Clinic","No.991/1, 48, Rajaji Big Street, VIT Road, Wallajah, Vellore, Tamil Nadu - 632008. Ph: 0416-9857014"
15880,"Good LLC Clinic","No.260/1, 15, Patel 2nd Street, Collector Office Road, Vedaranyam, Nagapattinam, Tamil Nadu - 611094. Ph: 04365-6049265"
15881,"Rodgers, Silva and York Clinic","No.53, 7, Kamaraj Old Street, Mount Road, Nungambakkam, Chennai, Tamil Nadu - 600043. Ph: 044-5946767"
15882,"Davis, Reeves and Ray Clinic","No.757, 13, Patel 2nd Street, Kalam Road, Kamuthi, Ramanathapuram, Tamil Nadu - 623598. Ph: 04567-3479809"
15883,"Pitts Group Clinic","No.305/1, 18, APJ Kalam Kamaraj Road, Millerpuram Road, Kayalpattinam, Thoothukudi, Tamil Nadu - 628855. Ph: 0461-8926530"
15884,"Young and Sons Clinic","No.243, 34, Ambedkar Old Street, DB Road, Saibaba Colony, Coimbatore, Tamil Nadu - 641068. Ph: 0422-8043010"
15885,"Salazar-Mathis Clinic","No.41/A, 47, Murugan South Street, GST Road, Tambaram, Chennai, Tamil Nadu - 600037. Ph: 044-8793373"
15886,"Roman, Weaver and Gonzalez Clinic","No.422, 8, Rajaji Old Street, Trichy Road, RS Puram, Coimbatore, Tamil Nadu - 641012. Ph: 0422-9041492"
15887,"Atkinson-Hayes Clinic","No.152, 12, Mariamman Cross Street, Palladam Road, Avinashi, Tiruppur, Tamil Nadu - 641615. Ph: 0421-8617726"
15888,"Smith-Lopez Clinic","No.583/B, 43, Subash Hospital Road, Williams Road, Srirangam, Tiruchirappalli, Tamil Nadu - 620018. Ph: 0431-8544166"
15889,"Hunter Group Clinic","No.113, 21, MGR 2nd Street, Market Road, Kulithalai, Karur, Tamil Nadu - 639038. Ph: 04324-9348784"
15890,"Liu-Walker Clinic","No.182/A, 49, Indira Ambedkar Road, Hospital Road, Tiruppattur, Sivaganga, Tamil Nadu - 630164. Ph: 04575-9871378"
15891,"Carter-Roberts Clinic","No.696/B, 38, Patel Anna Street, Salai Road, Kancheepuram, Kancheepuram, Tamil Nadu - 631502. Ph: 044-7013730"
15892,"Coleman, Curtis and Harrell Clinic","No.140/A, 13, Shiva East Street, Palani Road, Vedasandur, Dindigul, Tamil Nadu - 624542. Ph: 0451-2826419"
15893,"Adkins, Yu and Garner Clinic","No.17, 14, MGR Big Street, Nehru Street, Tirupur, Coimbatore, Tamil Nadu - 641021. Ph: 0422-5706472"
15894,"Duncan-Jones Clinic","No.886/2, 48, Indira Ambedkar Road, Gandhi Street, Aruppukkottai, Virudhunagar, Tamil Nadu - 626130. Ph: 04562-2727165"
15895,"Hoffman, Powell and Schmidt Clinic","No.524/2, 31, Ambedkar Ambedkar Road, Sainathapuram, Vaniyambadi, Vellore, Tamil Nadu - 632014. Ph: 0416-2098267"
15896,"Johnson Ltd Clinic","No.753/A, 40, Kamaraj 1st Street, Arcot Road, Ambur, Vellore, Tamil Nadu - 632003. Ph: 0416-8381676"
15897,"Fisher-Jordan Clinic","No.122/A, 49, MGR North Street, Anna Salai, Adyar, Chennai, Tamil Nadu - 600046. Ph: 044-6784969"
15898,"Payne LLC Clinic","No.959/A, 45, Patel Hospital Road, SIPCOT Road, Nemili, Ranipet, Tamil Nadu - 632488. Ph: 04172-6787487"
15899,"Robinson, Calderon and Hernandez Clinic","No.929/B, 46, Subash Main Road, Chennai Road, Cheyyar, Tiruvannamalai, Tamil Nadu - 606542. Ph: 04175-9307781"
15900,"Mann-Schwartz Clinic","No.282/2, 40, Murugan Main Road, Station Road, Vikravandi, Villupuram, Tamil Nadu - 605306. Ph: 04146-8066657"
15901,"Jackson, Russell and Ryan Clinic","No.925/B, 7, Gandhi Periyar Street, Oppanakara Street, Pollachi, Coimbatore, Tamil Nadu - 641103. Ph: 0422-3253710"
15902,"Thomas-Mcdonald Clinic","No.793/2, 49, Ambedkar 3rd Street, Gandhiji Road, Perundurai, Erode, Tamil Nadu - 638006. Ph: 0424-7493946"
15903,"James-Gordon Clinic","No.308/1, 12, Gandhi North Street, Mattuthavani Road, Arapalayam, Madurai, Tamil Nadu - 625018. Ph: 0452-5644161"
15904,"Peterson PLC Clinic","No.892/1, 36, Vinayagar Big Street, Sathyamangalam Road, Singanallur, Coimbatore, Tamil Nadu - 641076. Ph: 0422-2138298"
15905,"Watkins and Sons Clinic","No.444/A, 42, Perumal Periyar Street, Hospital Road, Kollidam, Mayiladuthurai, Tamil Nadu - 609716. Ph: 04364-3762102"
15906,"Cook and Sons Clinic","No.276, 37, Mariamman Tank Street, Gandhi Nagar, Vaniyambadi, Vellore, Tamil Nadu - 632007. Ph: 0416-8045979"
15907,"Greene, Jones and Cardenas Clinic","No.201, 24, Periyar Kamaraj Road, Raja Street, Papanasam, Thanjavur, Tamil Nadu - 613005. Ph: 04362-8318555"
15908,"Johnson, Delgado and Washington Clinic","No.348/B, 37, Mariamman North Street, Cuddalore Road, Tindivanam, Villupuram, Tamil Nadu - 605061. Ph: 04146-3455593"
15909,"Gonzalez LLC Clinic","No.191/A, 24, Gandhi 3rd Street, Vannarpettai, Tirunelveli, Tirunelveli, Tamil Nadu - 627011. Ph: 0462-9823454"
15910,"Griffin PLC Clinic","No.873/2, 40, Vinayagar 3rd Street, Rajiv Gandhi Salai, Mylapore, Chennai, Tamil Nadu - 600086. Ph: 044-6358499"
15911,"Martinez Ltd Clinic","No.723/A, 46, Mariamman Market Street, Trichy Road, Krishnarayapuram, Karur, Tamil Nadu - 639068. Ph: 04324-7137084"
15912,"Mills PLC Clinic","No.125/B, 25, Perumal Periyar Street, Medical College Road, Pattukottai, Thanjavur, Tamil Nadu - 613006. Ph: 04362-7317494"
15913,"Leonard, Ayala and Garcia Clinic","No.171/1, 50, Subash School Road, Kalavasal, Anna Nagar, Madurai, Tamil Nadu - 625019. Ph: 0452-2277616"
15914,"Thompson Ltd Clinic","No.80/B, 25, Vinayagar West Street, Trichy Road, Budalur, Thanjavur, Tamil Nadu - 613006. Ph: 04362-8982474"
15915,"Mitchell, Floyd and Williams Clinic","No.104/1, 43, Murugan 2nd Street, Poonamallee High Road, Tambaram, Chennai, Tamil Nadu - 600080. Ph: 044-7461502"
15916,"Cook and Sons Clinic","No.976/2, 39, Shiva School Road, Kumaran Road, Palladam, Tiruppur, Tamil Nadu - 641642. Ph: 0421-9489248"
15917,"Edwards-Roman Clinic","No.837/2, 16, Perumal South Street, Nehru Street, Sulur, Coimbatore, Tamil Nadu - 641101. Ph: 0422-2924665"
15918,"Smith, Fischer and Jenkins Clinic","No.184, 46, Vivekananda Hospital Road, GST Road, Chromepet, Chennai, Tamil Nadu - 600090. Ph: 044-4566304"
15919,"Lopez-Mclean Clinic","No.790/1, 32, Perumal 2nd Street, Market Road, Karur, Karur, Tamil Nadu - 639079. Ph: 04324-6155545"
15920,"Rogers, Bryan and Young Clinic","No.932/2, 21, Patel Market Street, Hospital Road, Devakottai, Sivaganga, Tamil Nadu - 630379. Ph: 04575-4552402"
15921,"Roberson, Miller and Atkins Clinic","No.893/A, 46, Ambedkar Market Street, Gandhi Nagar, T.Nagar, Chennai, Tamil Nadu - 600001. Ph: 044-8096789"
15922,"Medina Group Clinic","No.555, 2, Kamaraj Main Road, Salem Road, Perambalur, Perambalur, Tamil Nadu - 621167. Ph: 04328-8562304"
15923,"Duran-Santos Clinic","No.683/1, 14, Anna Anna Street, Salai Road, Manachanallur, Tiruchirappalli, Tamil Nadu - 620005. Ph: 0431-9132687"
15924,"Chambers-Howell Clinic","No.790/A, 21, Indira Tank Street, Nethaji Road, Sathyamangalam, Erode, Tamil Nadu - 638009. Ph: 0424-5041596"
15925,"Marsh Ltd Clinic","No.217/1, 44, Rajaji Raja Street, Mattuthavani Road, Thirumangalam, Madurai, Tamil Nadu - 625011. Ph: 0452-3053757"
15926,"Mendez-Chavez Clinic","No.765/A, 24, APJ Kalam North Street, Market Street, Tiruchengode, Namakkal, Tamil Nadu - 637021. Ph: 04286-9721716"
15927,"Hardy and Sons Clinic","No.318/1, 36, Nehru Bazaar Street, South Veli Street, Thirumangalam, Madurai, Tamil Nadu - 625020. Ph: 0452-8731077"
15928,"Scott, Olson and Hopkins Clinic","No.921/2, 8, APJ Kalam West Street, Mount Road, Nungambakkam, Chennai, Tamil Nadu - 600042. Ph: 044-6516236"
15929,"Burgess Inc Clinic","No.881/B, 47, Gandhi New Street, Big Bazaar Street, Sulur, Coimbatore, Tamil Nadu - 641110. Ph: 0422-2413471"
15930,"Smith Ltd Clinic","No.202/A, 21, Gandhi School Road, Salai Road, Sriperumbudur, Kancheepuram, Tamil Nadu - 631546. Ph: 044-9285936"
15931,"Miller LLC Clinic","No.316/2, 3, Murugan Kamaraj Road, Mount Road, Perambur, Chennai, Tamil Nadu - 600024. Ph: 044-4340774"
15932,"Franklin, Walker and Hampton Clinic","No.897/B, 33, APJ Kalam South Street, Anna Salai, Adyar, Chennai, Tamil Nadu - 600047. Ph: 044-7669351"
15933,"Torres-Smith Clinic","No.944, 47, Rajiv Big Street, Market Street, Sholinghur, Ranipet, Tamil Nadu - 632480. Ph: 04172-9684990"
15934,"Ingram-Hernandez Clinic","No.800/B, 6, Subash Bazaar Street, Medical College Road, Pattukottai, Thanjavur, Tamil Nadu - 613010. Ph: 04362-9071081"
15935,"Garcia-Gutierrez Clinic","No.728, 3, Gandhi Raja Street, Gandhiji Road, Bhavani, Erode, Tamil Nadu - 638011. Ph: 0424-2954208"
15936,"Williams LLC Clinic","No.552/1, 50, Kamaraj Market Street, Hospital Road, Ambur, Tirupathur, Tamil Nadu - 635806. Ph: 04179-7913649"
